"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.762153617E1,-5.469748646E-2,3.555808783E-2,-7.803343177E-2,1.017123842E-1
2.763156217E1,-7.183552936E-2,-5.765939355E-3,4.013531108E-3,7.217823610E-2
2.764158717E1,-4.884413123E-2,-1.034957170E-3,9.278478742E-2,1.048610369E-1
2.765161317E1,-1.057030410E-2,3.635740221E-2,1.396806264E-1,1.447213509E-1
2.766163917E1,4.323460490E-2,6.436556518E-2,1.481930029E-1,1.672522740E-1
2.767166417E1,6.547770560E-2,7.710138559E-2,1.378492785E-1,1.709806339E-1
2.768169017E1,7.192148343E-2,1.312501109E-1,1.561019468E-1,2.162570442E-1
2.769171617E1,6.637510702E-2,8.477351725E-2,7.535189867E-2,1.314158008E-1
2.770174217E1,9.664614245E-2,4.977734685E-3,-5.964148545E-4,9.677608384E-2
2.771176717E1,1.188812032E-1,-6.779612660E-2,-2.780000210E-2,1.396491868E-1
2.772179317E1,1.615642695E-1,-1.265243912E-1,-4.535100460E-2,2.101621954E-1
2.773181917E1,1.512581134E-1,-8.024601817E-2,-4.064750433E-2,1.759848286E-1
2.774184417E1,8.252321631E-2,2.145928144E-4,-5.718810797E-2,1.004022259E-1
2.775187017E1,-2.061742857E-2,7.116821587E-2,-9.913720250E-2,1.237666281E-1
2.776189617E1,-1.492566115E-1,1.126863706E-1,-1.070321131E-1,2.154799931E-1
2.777192117E1,-2.281085072E-1,8.667386234E-2,-1.299602151E-1,2.764697217E-1
2.778194717E1,-2.252362087E-1,6.904918492E-2,-1.336030304E-1,2.708300379E-1
2.779197317E1,-1.940582702E-1,5.329210818E-2,-7.122727275E-2,2.134759598E-1
2.780199917E1,-1.050984389E-1,4.621756196E-2,-1.448589206E-2,1.157220202E-1
2.781202417E1,-1.074060425E-2,6.911175013E-2,1.577812786E-2,7.169898119E-2
2.782205017E1,5.147070050E-2,8.495887399E-2,5.395927548E-2,1.130435610E-1
2.783207617E1,8.700686127E-2,1.136470681E-1,1.041821802E-1,1.770304400E-1
2.784210117E1,7.423215687E-2,1.297514695E-1,1.366120076E-1,2.025060433E-1
2.785212717E1,6.184424579E-2,9.441557586E-2,1.605715585E-1,1.962708259E-1
2.786215317E1,6.297772855E-2,5.229340374E-2,1.432287169E-1,1.649704813E-1
2.787217817E1,5.960827053E-2,7.431811094E-4,6.910590291E-2,9.126513053E-2
2.788220417E1,9.712999955E-2,-3.041838527E-2,8.515884876E-3,1.021373353E-1
2.789223017E1,9.523915619E-2,-3.582062781E-2,-2.707026958E-2,1.052920403E-1
2.790225617E1,4.670668155E-2,-1.953145444E-2,-2.433260322E-2,5.616998659E-2
2.791228117E1,3.946110427E-2,3.836942911E-3,-3.723273039E-2,5.438912661E-2
2.792230717E1,2.197968364E-3,3.298882127E-2,-3.164980888E-2,4.576902660E-2
2.793233317E1,-5.959248304E-2,6.583847880E-2,-6.369956732E-3,8.903115003E-2
2.794235817E1,-1.092116627E-1,9.818995357E-2,4.224028587E-3,1.469227575E-1
2.795238417E1,-1.006076311E-1,1.101486790E-1,5.681154728E-3,1.492879849E-1
2.796241017E1,-1.294750424E-1,8.062491775E-2,-7.379770875E-2,1.694410392E-1
2.797243517E1,-1.032387319E-1,-2.109032214E-2,-8.185517192E-2,1.334290322E-1
2.798246117E1,2.611571163E-2,-6.423751116E-2,5.663613081E-3,6.957416724E-2
2.799248717E1,1.042407985E-1,-5.026851296E-3,-1.239329052E-1,1.620209193E-1
2.800251217E1,7.778872579E-2,-2.613939285E-2,-1.649932230E-1,1.842745705E-1
2.801253817E1,2.949335575E-3,-3.108145952E-2,-5.232556343E-2,6.093209577E-2
2.802256417E1,-3.353948280E-2,-1.092786133E-2,2.131310334E-2,4.121363165E-2
2.803259017E1,-5.204752833E-2,6.800545692E-2,2.482727766E-2,8.916322724E-2
2.804261517E1,-6.291019320E-2,9.200184524E-2,1.765976071E-2,1.128445793E-1
2.805264117E1,-4.461937174E-2,1.178114551E-1,8.480099916E-2,1.518605833E-1
2.806266717E1,-3.421264350E-2,1.837721407E-1,1.624064147E-1,2.476258230E-1
2.807269217E1,-2.362699047E-2,1.407898432E-1,8.699604392E-2,1.671775292E-1
2.808271817E1,1.655931473E-2,4.025515616E-2,3.129079441E-2,5.360785685E-2
2.809274417E1,6.045143902E-2,-2.899049520E-2,-4.012475868E-2,7.813335748E-2
2.810276917E1,4.712665781E-2,-6.126010895E-2,-9.579610348E-2,1.230878396E-1
2.811279517E1,4.900507584E-2,-3.865652740E-2,-5.571928283E-2,8.366876985E-2
2.812282117E1,2.219953895E-2,3.688540578E-2,1.624005219E-2,4.601186786E-2
2.813284717E1,1.058346033E-4,1.171647531E-1,6.986954927E-2,1.364160712E-1
2.814287217E1,-3.337386042E-2,1.702779365E-1,6.488772154E-2,1.852533579E-1
2.815289817E1,-5.369907439E-2,1.505330586E-1,5.737283430E-3,1.599271983E-1
2.816292417E1,-1.208408976E-1,6.259093523E-2,-7.578927040E-2,1.557695773E-1
2.817294917E1,-1.600891632E-1,-1.575064480E-2,-1.367336480E-1,2.111225082E-1
2.818297517E1,-1.081550708E-1,-4.900609910E-2,-1.055492592E-1,1.588702716E-1
2.819300117E1,-1.157310158E-2,-2.677556992E-2,-2.829818487E-2,4.064055969E-2
2.820302617E1,6.589753568E-2,3.264617443E-2,2.761873841E-2,7.855604767E-2
2.821305217E1,7.650526196E-2,9.531838596E-2,7.398831884E-2,1.428737944E-1
2.822307817E1,5.171876863E-2,1.278891313E-1,6.664540370E-2,1.532059750E-1
2.823310417E1,-7.944480345E-2,1.119542992E-1,-3.062766991E-3,1.373121351E-1
2.824312917E1,-2.154850996E-1,8.638910294E-2,-6.631443302E-2,2.414425589E-1
2.825315517E1,-3.004359336E-1,1.019339257E-1,-1.177067900E-1,3.383890717E-1
2.826318117E1,-3.247821316E-1,8.540326238E-2,-1.095113325E-1,3.532278049E-1
2.827320617E1,-2.378024599E-1,6.842411757E-2,-6.717632174E-2,2.564069578E-1
2.828323217E1,-5.738749802E-2,5.135434091E-2,-2.017991523E-2,7.961044051E-2
2.829325817E1,1.139363591E-1,4.665610313E-2,3.302157024E-2,1.274704279E-1
2.830328317E1,2.134982157E-1,4.511770070E-2,7.720897436E-2,2.314699132E-1
2.831330917E1,2.251090318E-1,1.345385849E-2,1.358705807E-1,2.632791241E-1
2.832333517E1,2.240009844E-1,3.614631772E-2,1.566632795E-1,2.757288169E-1
2.833336017E1,2.060757601E-1,7.571091771E-2,2.189665318E-1,3.100737074E-1
2.834338617E1,2.228423586E-1,1.002861804E-1,2.435447180E-1,3.450073397E-1
2.835341217E1,1.693719104E-1,9.859633505E-2,1.871015453E-1,2.709521537E-1
2.836343817E1,2.059532610E-1,2.955884457E-2,1.451606369E-1,2.536968299E-1
2.837346317E1,3.057392120E-1,-5.551288068E-2,7.938413858E-2,3.207179246E-1
2.838348917E1,3.860165128E-1,-1.540571755E-1,-6.715994954E-2,4.210140381E-1
2.839351517E1,3.689948295E-1,-2.380956978E-1,-1.338755107E-1,4.590962839E-1
2.840354017E1,2.694623552E-1,-2.579908490E-1,-1.170659351E-1,3.909906293E-1
2.841356617E1,1.585623090E-1,-1.701814574E-1,-1.227646224E-1,2.630111914E-1
2.842359217E1,6.488070488E-2,-6.555898190E-2,-1.033296561E-1,1.385081363E-1
2.843361717E1,-5.285882950E-3,7.327613711E-2,2.841746350E-2,7.877109280E-2
2.844364317E1,-4.236176178E-2,2.018692732E-1,1.841440237E-1,2.765045095E-1
2.845366917E1,-4.865088075E-2,2.352007413E-1,2.268743062E-1,3.303910527E-1
2.846369517E1,-3.620888293E-3,1.568205696E-1,1.745288622E-1,2.346617260E-1
2.847372017E1,9.263305217E-3,2.751641214E-2,6.113732199E-2,6.768111923E-2
2.848374617E1,2.999490067E-2,-8.344502985E-2,-7.291593949E-2,1.148020092E-1
2.849377217E1,5.426683903E-2,-1.379375714E-1,-1.125612311E-1,1.861227932E-1
2.850379717E1,7.891358390E-2,-7.244057000E-2,-1.118233216E-1,1.548529792E-1
2.851382317E1,7.009671360E-2,1.093780160E-2,-1.271827968E-1,1.456318940E-1
2.852384917E1,2.645485014E-2,7.882514477E-2,-1.506932724E-1,1.721096304E-1
2.853387417E1,2.381921768E-2,9.568091333E-2,-1.852421308E-1,2.098495635E-1
2.854390017E1,2.010945171E-2,3.967979014E-2,-1.426428258E-1,1.494183776E-1
2.855392617E1,-2.405515283E-2,-3.765606880E-4,-5.763366580E-2,6.245343553E-2
2.856395217E1,-7.962416679E-2,-1.009054005E-2,2.420980255E-2,8.383281860E-2
2.857397717E1,-9.601201192E-2,3.306775868E-2,8.751060803E-2,1.340518169E-1
2.858400317E1,-9.843992203E-2,8.204637587E-2,1.127822741E-1,1.707098925E-1
2.859402917E1,-1.082553506E-1,1.223904097E-1,1.175138410E-1,2.012663314E-1
2.860405417E1,-1.177864583E-1,1.472504318E-1,8.884026487E-2,2.084440742E-1
2.861408017E1,-1.124818642E-1,1.523176289E-1,4.219000896E-2,1.939918212E-1
2.862410617E1,-1.210443807E-1,1.421545833E-1,3.966634154E-2,1.908745303E-1
2.863413117E1,-9.602677613E-2,1.388836509E-1,4.377225637E-3,1.689052111E-1
2.864415717E1,-4.778008416E-2,1.115221900E-1,-8.438692493E-3,1.216196811E-1
2.865418317E1,-2.329355299E-2,7.525483489E-2,-3.605042338E-2,8.663436276E-2
2.866420817E1,-1.039488763E-3,5.515853941E-2,-5.642562191E-2,7.891385059E-2
2.867423417E1,8.589267433E-3,4.128602028E-2,-6.549582283E-2,7.789745691E-2
2.868426017E1,5.171175197E-2,2.330056965E-2,-6.961694042E-2,8.979721728E-2
2.869428617E1,6.081718236E-2,1.156520784E-2,-4.580474854E-2,7.701012071E-2
2.870431117E1,7.582376897E-2,-5.917382240E-3,-3.059147199E-2,8.197620089E-2
2.871433717E1,1.058153075E-1,-3.830510974E-2,1.342052023E-2,1.133325686E-1
2.872436317E1,1.047863437E-1,-4.726947606E-2,3.618257959E-2,1.205145645E-1
2.873438817E1,2.948195368E-2,-1.238674164E-2,3.908278942E-2,5.049833057E-2
2.874441417E1,1.764601976E-2,7.182134986E-3,1.092669006E-1,1.109153761E-1
2.875444017E1,4.805738837E-2,6.263420463E-2,1.145142102E-1,1.390901165E-1
2.876446517E1,8.632390648E-3,1.322073001E-1,1.784220298E-2,1.336848255E-1
2.877449117E1,-5.455291405E-2,9.593585193E-2,1.206164558E-2,1.110188786E-1
2.878451717E1,-1.129316613E-1,6.796335697E-2,-3.429859757E-2,1.361946101E-1
2.879454317E1,-8.865606844E-2,5.334765673E-2,-9.341279665E-2,1.393980686E-1
2.880456817E1,-6.509354353E-2,3.663982272E-2,-1.106152868E-1,1.334742960E-1
2.881459417E1,-7.014641494E-2,6.760082960E-2,-6.994457636E-3,9.766941245E-2
2.882462017E1,-3.337532222E-2,1.841270667E-1,9.921553692E-2,2.118027658E-1
2.883464517E1,-2.223725349E-2,1.746808898E-1,5.240391612E-2,1.837228324E-1
2.884467117E1,-3.025934100E-3,1.018409550E-1,2.012143850E-2,1.038537851E-1
2.885469717E1,6.946346015E-3,1.824038923E-2,-3.757069032E-2,4.233816591E-2
2.886472217E1,3.486431569E-2,-4.842780948E-2,-1.217694354E-1,1.356044566E-1
2.887474817E1,6.332651496E-2,-8.636395991E-2,-7.686517635E-2,1.318227462E-1
2.888477417E1,1.050966847E-1,-3.295900047E-2,-1.434906721E-3,1.101529292E-1
2.889479917E1,1.003681876E-1,4.270513952E-2,4.691222032E-2,1.187360873E-1
2.890482517E1,5.208407342E-2,1.190569121E-1,6.511342406E-2,1.453514947E-1
2.891485117E1,-1.092581481E-2,1.459231138E-1,4.219584703E-2,1.522938544E-1
2.892487717E1,-4.446807504E-2,1.183160698E-1,9.390646610E-3,1.267449657E-1
2.893490217E1,-5.304988727E-2,6.939066231E-2,-3.131066124E-2,9.278853411E-2
2.894492817E1,-4.979225725E-2,1.394794822E-2,-4.509021878E-2,6.860715685E-2
2.895495417E1,-1.160701543E-2,-2.935009897E-2,-1.835911511E-2,3.651312400E-2
2.896497917E1,1.236335278E-2,-4.137314379E-2,8.343976736E-3,4.397967106E-2
2.897500517E1,3.929767460E-2,-1.125822902E-2,1.646575928E-3,4.091168735E-2
2.898503117E1,4.292119414E-2,4.155499220E-2,-1.640746985E-3,5.976402207E-2
2.899505617E1,2.781111181E-2,5.804530978E-2,8.982474413E-3,6.498769710E-2
2.900508217E1,3.841474503E-2,8.391163766E-2,3.292802850E-2,9.798525722E-2
2.901510817E1,3.887477472E-2,6.849486887E-2,2.605988899E-2,8.295729616E-2
2.902513417E1,6.574960113E-2,4.041478515E-2,5.036089897E-2,9.215522260E-2
2.903515917E1,6.885505736E-2,1.176810622E-2,7.383164087E-2,1.016396499E-1
2.904518517E1,6.468379989E-2,2.011266768E-2,9.309586843E-2,1.151318987E-1
2.905521117E1,6.698307127E-2,3.030728817E-2,6.192901215E-2,9.612734313E-2
2.906523617E1,4.627603412E-2,1.575181425E-2,2.588911375E-2,5.531579518E-2
2.907526217E1,2.751582742E-2,2.472787499E-3,-6.441409707E-2,7.008859635E-2
2.908528817E1,-2.437411845E-3,-1.129740536E-2,-9.615864912E-2,9.685070028E-2
2.909531317E1,6.148639619E-3,8.563247323E-3,-9.138262510E-2,9.198869031E-2
2.910533917E1,8.048984706E-3,1.246100128E-2,-7.346677462E-2,7.494951421E-2
2.911536517E1,-7.200860694E-2,2.688023508E-2,-5.032580654E-2,9.187204861E-2
2.912539017E1,-3.552987501E-2,3.439566135E-2,4.720459023E-2,6.836451475E-2
2.913541617E1,7.365796030E-2,6.639454901E-2,4.085451404E-2,1.072512124E-1
2.914544217E1,5.905029997E-2,7.791297913E-2,-5.323538105E-2,1.113165578E-1
2.915546817E1,-2.988424212E-2,2.633644402E-2,-5.555439591E-2,6.835910412E-2
2.916549317E1,-2.378851980E-2,-1.730951250E-2,-3.400974512E-2,4.496860750E-2
2.917551917E1,-1.100738347E-4,-7.192659974E-3,-1.461101334E-2,1.628582772E-2
2.918554517E1,5.821049362E-3,2.818708777E-2,5.122980435E-2,5.876129157E-2
2.919557017E1,-1.293535665E-2,1.105620772E-1,1.485333200E-1,1.856163881E-1
2.920559617E1,-6.177583337E-3,2.008091730E-1,2.174754735E-1,2.960710524E-1
2.921562217E1,1.682828665E-3,1.637074202E-1,1.762339103E-1,2.405438474E-1
2.922564717E1,5.695831239E-2,7.499638796E-2,1.069759615E-1,1.425221523E-1
2.923567317E1,7.015708610E-2,-2.342219174E-2,-3.704911868E-2,8.272395658E-2
2.924569917E1,1.139761202E-1,-1.007808548E-1,-1.677110088E-1,2.264383341E-1
2.925572517E1,1.200045995E-1,-1.191592383E-1,-1.956291246E-1,2.585938561E-1
2.926575017E1,1.230941221E-1,-5.091872334E-2,-1.673566675E-1,2.138998211E-1
2.927577617E1,7.489011481E-2,3.839574158E-2,-9.135104100E-2,1.242085946E-1
2.928580217E1,1.855774686E-2,1.075998777E-1,-9.240930481E-3,1.095788230E-1
2.929582717E1,-4.191167235E-2,1.339883620E-1,2.936471701E-2,1.434285746E-1
2.930585317E1,-8.644728273E-2,1.329650992E-1,2.331869602E-2,1.603016278E-1
2.931587917E1,-1.369072920E-1,1.027583832E-1,1.629617175E-2,1.719548113E-1
2.932590417E1,-1.579296403E-1,8.074712455E-2,-2.645271225E-3,1.773946641E-1
2.933593017E1,-1.747358537E-1,4.610997319E-2,2.073422670E-3,1.807292098E-1
2.934595617E1,-1.257766785E-1,5.876510203E-2,-2.844201724E-2,1.417111795E-1
2.935598217E1,-7.873933688E-2,5.159407675E-2,-1.823628704E-2,9.588740320E-2
2.936600717E1,-1.136201710E-2,5.885222554E-2,-5.593446493E-3,6.019938976E-2
2.937603317E1,4.884573922E-2,6.787857234E-2,3.700118979E-2,9.144667773E-2
2.938605917E1,9.252078563E-2,7.071973443E-2,3.534758806E-2,1.216997477E-1
2.939608417E1,9.627615988E-2,4.050366282E-2,2.033776721E-2,1.064108568E-1
2.940611017E1,7.524299428E-2,1.569100320E-2,-1.794509570E-2,7.892871613E-2
2.941613617E1,8.088541120E-2,-1.197860599E-2,-9.636028670E-4,8.177325527E-2
2.942616117E1,9.504707515E-2,-2.404901326E-2,1.219612241E-2,9.879801079E-2
2.943618717E1,9.366274685E-2,-2.011266768E-2,9.127503633E-3,9.623170408E-2
2.944621317E1,8.630563393E-2,-1.319424212E-2,5.607831557E-2,1.037666996E-1
2.945623817E1,6.321951091E-2,1.883505106E-2,5.481998563E-2,8.577118708E-2
2.946626417E1,-1.746534079E-2,3.483537197E-2,6.741821375E-3,3.954735674E-2
2.947629017E1,-5.176700816E-2,5.102338850E-2,-2.170602481E-2,7.585750339E-2
2.948631617E1,-9.792565942E-2,5.856571198E-2,-1.048581183E-1,1.549664556E-1
2.949634117E1,-1.387452181E-1,7.153015852E-2,-1.286726491E-1,2.022954516E-1
2.950636717E1,-8.656042635E-2,5.163676143E-2,-4.984751344E-2,1.124448182E-1
2.951639317E1,1.782918379E-2,5.419199467E-2,-4.216192405E-2,7.093856441E-2
2.952641817E1,6.773268431E-2,5.574852347E-2,-4.645143231E-2,9.926404162E-2
2.953644417E1,3.043665782E-2,3.367703855E-2,-9.706286620E-4,4.540347106E-2
2.954647017E1,1.436426997E-2,3.596446931E-2,2.990616918E-2,4.893009564E-2
2.955649517E1,6.210912466E-3,6.747686863E-2,7.430641651E-3,6.816830399E-2
2.956652117E1,-6.650038362E-3,3.565105855E-2,-6.768755112E-3,3.689223539E-2
2.957654717E1,1.659732163E-3,3.117443025E-2,5.471005797E-2,6.299039812E-2
2.958657317E1,1.490937665E-2,7.578225374E-2,7.858190973E-2,1.101832838E-1
2.959659817E1,4.298551351E-2,7.122727275E-2,7.990803083E-2,1.153532494E-1
2.960662417E1,7.673929676E-2,4.085332632E-2,9.061431010E-2,1.255741499E-1
2.961665029E1,8.043576032E-2,9.643228054E-3,4.160176992E-2,9.106926291E-2
2.962667529E1,1.027762172E-1,-8.811753988E-3,-2.379115105E-2,1.058613088E-1
2.963670129E1,8.353142247E-2,-3.256548285E-2,-4.738348763E-2,1.014061345E-1
2.964672729E1,3.702544659E-2,1.234698057E-2,-6.742660085E-2,7.790813903E-2
2.965675229E1,-1.412204906E-2,6.816040814E-2,-7.769194524E-2,1.043135267E-1
2.966677829E1,-5.912806794E-2,8.101785064E-2,-3.745257656E-2,1.070640744E-1
2.967680429E1,-8.695379779E-2,9.920327604E-2,3.058213471E-2,1.354160991E-1
2.968683029E1,-1.331747219E-1,1.328048855E-1,3.174687266E-2,1.907367508E-1
2.969685529E1,-1.608302978E-1,1.704434127E-1,4.569599032E-2,2.387581729E-1
2.970688129E1,-1.688648106E-1,1.651481742E-1,3.244386991E-2,2.384152856E-1
2.971690729E1,-1.157994282E-1,9.832736313E-2,9.673615303E-3,1.522214070E-1
2.972693229E1,-2.528277576E-2,6.596127033E-2,-1.295976877E-2,7.181965985E-2
2.973695829E1,4.521739572E-2,4.653214216E-2,1.913678566E-2,6.764665325E-2
2.974698429E1,9.039897725E-2,5.031236708E-2,4.839039643E-2,1.142144467E-1
2.975700929E1,1.042479613E-1,5.739977717E-2,6.662083626E-2,1.363844115E-1
2.976703529E1,8.904139996E-2,7.579394817E-2,8.042496124E-2,1.419199347E-1
2.977706129E1,4.119948149E-2,8.382159054E-2,4.486685514E-2,1.036170401E-1
2.978708629E1,1.803252071E-2,3.190182388E-2,-1.062320312E-2,3.815430008E-2
2.979711229E1,-4.051828086E-3,-3.683745861E-3,-3.820919713E-2,3.859961191E-2
2.980713829E1,-6.106919736E-2,-1.940164626E-2,-8.227032423E-2,1.042798015E-1
2.981716429E1,-8.886803001E-2,2.163469791E-4,-7.215581059E-2,1.144728552E-1
2.982718929E1,-1.264869690E-1,1.726448894E-2,-2.898934403E-2,1.309098849E-1
2.983721529E1,-1.039297266E-1,5.331725121E-2,-2.421915810E-2,1.192924347E-1
2.984724129E1,-7.859184086E-2,1.164040303E-1,-1.570211291E-2,1.413263319E-1
2.985726629E1,-2.652297020E-3,1.220933712E-1,-9.023423195E-3,1.224550862E-1
2.986729229E1,7.134012401E-2,9.574815631E-2,-1.831464887E-2,1.207996237E-1
2.987731829E1,1.134533791E-1,7.200846076E-3,-3.766658465E-2,1.197593129E-1
2.988734329E1,1.531262988E-1,-4.599712193E-2,2.368473172E-2,1.616303348E-1
2.989736929E1,1.958719303E-1,-6.095313013E-2,5.777400811E-2,2.131171817E-1
2.990739529E1,2.130403787E-1,-9.338588119E-2,-1.607748589E-2,2.331643440E-1
2.991742129E1,1.925572899E-1,-1.030905050E-1,-4.565038204E-2,2.231365490E-1
2.992744629E1,1.499030212E-1,-7.073493719E-2,-6.460003853E-3,1.658797117E-1
2.993747229E1,1.299067131E-1,-2.462671816E-2,2.720941504E-2,1.349910427E-1
2.994749829E1,7.178451240E-2,1.212829471E-2,5.735648951E-2,9.268159818E-2
2.995752329E1,-1.068520188E-2,1.372060847E-1,1.586256051E-1,2.100042043E-1
2.996754929E1,-1.079451558E-1,2.418338227E-1,1.948912243E-1,3.288135395E-1
2.997757529E1,-1.464505327E-1,2.225216389E-1,1.243433615E-1,2.939811386E-1
2.998760029E1,-7.180234641E-2,1.238773566E-1,5.091638446E-2,1.519659654E-1
2.999762629E1,-3.330574036E-3,1.393976212E-3,-4.352318326E-2,4.367268453E-2
3.000765229E1,1.187772690E-1,-8.750592113E-2,-1.050943367E-1,1.811357101E-1
3.001767729E1,2.481891614E-1,-1.085284156E-1,-9.810690483E-2,2.880993606E-1
3.002770329E1,2.825681582E-1,-8.943608701E-2,-6.690968871E-2,3.038428609E-1
3.003772929E1,2.659319526E-1,-4.608775377E-2,-3.453250447E-2,2.720962666E-1
3.004775529E1,1.420969883E-1,1.509751081E-3,-4.409270206E-2,1.487884397E-1
3.005778029E1,1.827898085E-2,6.445678174E-2,-1.938700994E-2,6.974707168E-2
3.006780629E1,-6.302275211E-2,9.993593216E-2,-3.831093868E-2,1.242046128E-1
3.007783229E1,-1.009045234E-1,8.555528998E-2,-4.617895206E-2,1.401211123E-1
3.008785729E1,-8.901654929E-2,3.865828156E-2,-4.145091176E-2,1.055300283E-1
3.009788329E1,-2.353489682E-2,-1.188446581E-2,-1.258202950E-2,2.921368451E-2
3.010790929E1,6.701376915E-2,-4.793313503E-2,-5.291748438E-3,8.256169385E-2
3.011793429E1,9.908852443E-2,-2.259188712E-2,2.247202833E-2,1.040861234E-1
3.012796029E1,1.190067722E-1,1.814741850E-2,4.794366916E-2,1.295783008E-1
3.013798629E1,1.268030110E-1,4.554571688E-2,8.047405958E-2,1.569378545E-1
3.014801129E1,1.092882612E-1,1.014760888E-1,8.604062716E-2,1.721752310E-1
3.015803729E1,7.722213060E-2,1.111298418E-1,8.956182042E-2,1.622788306E-1
3.016806329E1,3.375261381E-2,1.066760176E-1,9.262108365E-2,1.452503935E-1
3.017808929E1,-8.028563306E-2,9.223397970E-2,4.534750541E-2,1.304196539E-1
3.018811429E1,-2.055790392E-1,6.902521133E-2,-5.498719772E-2,2.237203903E-1
3.019814029E1,-2.954945979E-1,5.219341636E-2,-1.715163767E-1,3.456285254E-1
3.020816629E1,-2.975250435E-1,2.846716940E-2,-2.460707335E-1,3.871464027E-1
3.021819129E1,-2.130456412E-1,-4.758464098E-3,-2.158254258E-1,3.033013396E-1
3.022821729E1,-8.751600757E-2,7.251132131E-3,-1.478561942E-1,1.719682664E-1
3.023824329E1,8.000306636E-3,2.478810132E-2,-5.859376947E-2,6.412241959E-2
3.024826829E1,8.769595563E-2,3.534524918E-2,-1.471276402E-2,9.568872817E-2
3.025829429E1,1.268220145E-1,5.401014626E-2,3.644686460E-2,1.425808304E-1
3.026832029E1,1.431769690E-1,3.177844763E-2,9.031258464E-2,1.722378504E-1
3.027834629E1,1.877792376E-1,3.075460017E-2,1.308150597E-1,2.309100850E-1
3.028837129E1,2.257664050E-1,2.458461821E-2,9.731171091E-2,2.470717349E-1
3.029839729E1,1.992516209E-1,-1.986825407E-2,1.369113942E-1,2.425709913E-1
3.030842329E1,1.618174540E-1,-1.971798062E-2,1.654972895E-1,2.322994619E-1
3.031844829E1,1.449369809E-1,-5.064858198E-3,1.257104770E-1,1.919257806E-1
3.032847429E1,1.233325423E-1,1.798486590E-2,4.950955351E-2,1.341102803E-1
3.033850029E1,7.529225707E-2,2.076638639E-2,1.540392319E-2,7.960808770E-2
3.034852529E1,1.017137781E-2,6.026725173E-2,1.301359970E-2,6.248961782E-2
3.035855129E1,-4.908518270E-2,5.004456460E-2,1.775801221E-2,7.231293525E-2
3.036857729E1,-4.374974459E-2,4.283670187E-2,4.488792339E-2,7.592067469E-2
3.037860229E1,-4.286959246E-2,4.845879972E-2,4.023353973E-2,7.618920493E-2
3.038862829E1,-5.299477726E-2,5.629582286E-2,-4.433006248E-2,8.912250292E-2
3.039865429E1,-8.578406230E-2,7.554719567E-2,-1.131096908E-1,1.608107156E-1
3.040868029E1,-1.123086405E-1,1.048978794E-1,-1.693564153E-1,2.286884151E-1
3.041870529E1,-1.241770265E-1,1.158865517E-1,-1.880815569E-1,2.534251346E-1
3.042873129E1,-6.792900458E-2,1.254841715E-1,-1.661404284E-1,2.190051801E-1
3.043875729E1,-1.430535927E-2,7.399242103E-2,-1.175290163E-1,1.396158707E-1
3.044878229E1,3.579109937E-2,4.701979995E-2,-4.662218928E-2,7.526946868E-2
3.045880829E1,7.726510763E-2,1.572784066E-2,1.502970139E-2,8.026925783E-2
3.046883429E1,9.335299060E-2,1.021274686E-2,7.111034671E-2,1.177954263E-1
3.047885929E1,8.078542382E-2,7.528290153E-3,1.291615037E-1,1.525308293E-1
3.048888529E1,7.162137508E-2,1.705983639E-2,1.182178549E-1,1.392699558E-1
3.049891129E1,5.093933478E-2,1.909232855E-2,8.041209737E-2,9.708469622E-2
3.050893629E1,2.072282463E-2,3.148784101E-2,7.699147621E-2,8.572401648E-2
3.051896229E1,-1.982206106E-2,5.906564891E-2,6.192320148E-2,8.784160670E-2
3.052898829E1,-4.225943550E-2,9.134403348E-2,6.724065939E-2,1.210408965E-1
3.053901429E1,-5.637359083E-2,1.064766276E-1,4.353370825E-2,1.281032307E-1
